corruption_fraction,method_a,method_b,n_replicates,SHD_mean_diff,SHD_ci95_lo,SHD_ci95_hi,SHD_cohens_d,SHD_p_value,F1_mean_diff,F1_ci95_lo,F1_ci95_hi,F1_cohens_d,F1_p_value,Dir_F1_mean_diff,Dir_F1_ci95_lo,Dir_F1_ci95_hi,Dir_F1_cohens_d,Dir_F1_p_value,n_oriented_mean_diff,n_oriented_ci95_lo,n_oriented_ci95_hi,n_oriented_cohens_d,n_oriented_p_value,communication_bytes_mean_diff,communication_bytes_ci95_lo,communication_bytes_ci95_hi,communication_bytes_cohens_d,communication_bytes_p_value,runtime_sum_mean_diff,runtime_sum_ci95_lo,runtime_sum_ci95_hi,runtime_sum_cohens_d,runtime_sum_p_value,runtime_parallel_est_mean_diff,runtime_parallel_est_ci95_lo,runtime_parallel_est_ci95_hi,runtime_parallel_est_cohens_d,runtime_parallel_est_p_value,SHD_p_value_bh,F1_p_value_bh,Dir_F1_p_value_bh,n_oriented_p_value_bh,communication_bytes_p_value_bh,runtime_sum_p_value_bh,runtime_parallel_est_p_value_bh
0.0,agg_equal,agg_consensus,15,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,-0.0003357092539469401,-0.000673805760897542,2.3872530036617655e-06,-0.5498713661523124,0.05142797530715128,-0.0003357092539469401,-0.000673805760897542,2.3872530036617655e-06,-0.5498713661523124,0.05142797530715128,,,,,,0.06857063374286837,0.06857063374286837
0.2,agg_equal,agg_consensus,15,0.13333333333333333,-0.27825004079415017,0.5449167074608169,0.17939874036898087,0.4985453188293003,0.00023473138421038487,-0.00879387844212999,0.009263341210550759,0.014397555138820165,0.9563197948293627,-0.005504000057776596,-0.026555080089108944,0.01554707997355575,-0.1447913186511451,0.5838153761404719,0.13333333333333333,-0.9104208816000947,1.1770875482667613,0.07074226654020746,0.7880981982153114,0.0,0.0,0.0,,,-0.0004772822062174479,-0.0006788106040628544,-0.0002757538083720414,-1.3115276990552227,0.00016791217227772563,-0.0004772822062174479,-0.0006788106040628544,-0.0002757538083720414,-1.3115276990552227,0.00016791217227772563,0.744309474858804,0.9563197948293626,0.5838153761404719,0.7880981982153114,,0.00033582434455545126,0.00033582434455545126
0.4,agg_equal,agg_consensus,15,-0.13333333333333333,-0.9929485347974529,0.7262818681307863,-0.0858960366795788,0.744309474858804,0.012026644986902797,-0.0002239332906843628,0.02427722326448996,0.5436587440841577,0.053774794562701976,0.036319319034774054,0.01080378692977746,0.06183485113977065,0.7882637289667406,0.008599611713392595,1.7333333333333334,-0.06071700132986013,3.527383667996527,0.5350396178036537,0.05719499188318901,0.0,0.0,0.0,,,0.0002597649892171224,-0.00020562609463518254,0.0007251560730694273,0.3091014442787075,0.2511283940339466,0.0002597649892171224,-0.00020562609463518254,0.0007251560730694273,0.3091014442787075,0.2511283940339466,0.744309474858804,0.08066219184405296,0.012899417570088893,0.08579248782478352,,0.2511283940339466,0.2511283940339466
0.6,agg_equal,agg_consensus,15,-8.733333333333333,-10.56364705392368,-6.903019612742986,-2.6423660282518613,7.010389797441588e-08,0.24096361641776018,0.19725086379222184,0.2846763690432985,3.0526835979406557,1.1316356018004803e-08,0.223986029274767,0.13764399752781697,0.310328061021717,1.4366042363267064,6.979643972159546e-05,9.333333333333334,6.428021534973082,12.238645131693586,1.7790268583864712,7.4403443310799e-06,0.0,0.0,0.0,,,0.0009758313496907552,0.0007218671676658811,0.0012297955317156293,2.1278488361241545,9.675875520391778e-07,0.0009758313496907552,0.0007218671676658811,0.0012297955317156293,2.1278488361241545,9.675875520391778e-07,2.1031169392324763e-07,3.394906805401441e-08,0.00020938931916478638,2.23210329932397e-05,,3.870350208156711e-06,3.870350208156711e-06
