scenario,method,SHD_mean,SHD_std,F1_mean,F1_std,Precision_mean,Precision_std,Recall_mean,Recall_std,Dir_F1_mean,Dir_F1_std,Dir_Prec_mean,Dir_Prec_std,Dir_Rec_mean,Dir_Rec_std,n_oriented_mean,n_oriented_std,Comm_mean,Comm_std,Runtime_mean,Runtime_std
ablation_ell2_tau0.3,centralized,29.25,11.282176208515802,0.6550146418878445,0.10608039914131727,0.6344438406770914,0.0878909494674289,0.6812753737762831,0.13503054015074412,0.3096845765713233,0.13981835955300484,0.6769794234318813,0.1729216355534793,0.20692169780076522,0.10527458744006235,11.25,3.5053530492662217,0.0,0.0,32.247956085205075,16.65508414001084
ablation_ell2_tau0.3,local,27.490000000000002,9.783961365418406,0.6337675388586614,0.10183450797591576,0.6979100605784676,0.09003523669479312,0.5840939584650054,0.1137449876098055,0.30217216322976215,0.10748683448439382,0.0,0.0,0.0,0.0,0.0,0.0,325.375,15.99365108410209,6.1965981245040895,2.014910563518071
ablation_ell2_tau0.3,naive,27.45,11.124185363432236,0.6517612900996104,0.11128510752221088,0.6856747912377064,0.11036112409645621,0.624312919436438,0.11956102321957694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.375,15.99365108410209,0.0005746006965637207,0.000187396358214062
ablation_ell2_tau0.3,fedpc_consensus,27.45,11.124185363432236,0.6517612900996104,0.11128510752221088,0.6856747912377064,0.11036112409645621,0.624312919436438,0.11956102321957694,0.32063688928207745,0.11710808737904145,0.48752640322416124,0.11128567231706658,0.2468985419962883,0.10910756713824031,19.2,4.822862220714998,325.375,15.99365108410209,0.007267129421234131,0.015514005066524863
ablation_ell2_tau0.3,fedpc_oracle,27.45,11.124185363432236,0.6517612900996104,0.11128510752221088,0.6856747912377064,0.11036112409645621,0.624312919436438,0.11956102321957694,0.32063688928207745,0.11710808737904145,0.48752640322416124,0.11128567231706658,0.2468985419962883,0.10910756713824031,19.2,4.822862220714998,325.375,15.99365108410209,0.0032152414321899416,0.0011103848294177982
ablation_ell2_tau0.5,centralized,27.15,9.483011125164833,0.6728687883631075,0.0869947220968947,0.6517217562302018,0.08158086735990343,0.698127562563581,0.10202550179561212,0.312681000801667,0.112773655980386,0.6793375477720925,0.16485046847793275,0.21058430427553287,0.09087592005884214,11.85,3.5815499438092444,0.0,0.0,29.74557445049286,15.566825836443046
ablation_ell2_tau0.5,local,25.7,9.384561790515315,0.6535940960919253,0.09779731681506765,0.7090737364656341,0.08386407829136985,0.6106193513176613,0.11489031559512831,0.30694434957316,0.10248333630063533,0.0,0.0,0.0,0.0,0.0,0.0,326.625,14.269175694482145,6.154719650745392,2.122476429372593
ablation_ell2_tau0.5,naive,24.9,9.24608025057105,0.6567756346665063,0.10240934842676525,0.7286182495727972,0.08600529220064597,0.6024213130557906,0.12128392464742606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.625,14.269175694482145,0.0005848288536071777,0.00018738008371502367
ablation_ell2_tau0.5,fedpc_consensus,24.9,9.24608025057105,0.6567756346665063,0.10240934842676525,0.7286182495727972,0.08600529220064597,0.6024213130557906,0.12128392464742606,0.31235408492656164,0.10265800522469262,0.4939324492777376,0.11808735113802417,0.23748377872284127,0.09787821495073985,18.15,4.911975162803656,326.625,14.269175694482145,0.0033233284950256346,0.000764871507093888
ablation_ell2_tau0.5,fedpc_oracle,24.9,9.24608025057105,0.6567756346665063,0.10240934842676525,0.7286182495727972,0.08600529220064597,0.6024213130557906,0.12128392464742606,0.3108851583767384,0.10350790372071984,0.49238483023043883,0.1197490295591704,0.2362017274411187,0.09845982645507863,18.1,4.887739763939975,326.625,14.269175694482145,0.002955055236816406,0.0007928540444288986
