scenario,rep,method,SHD,F1,Precision,Recall,n_oriented,Dir_Prec,Dir_Rec,Dir_F1,Comm,Runtime
p20_K2,18,fedpc_oracle,19.0,0.7710843321701264,0.7441860463385613,0.7999999998,16,0.5624999996484374,0.22499999994375,0.3214285672321429,150.0,0.0015959739685058594
p20_K2,18,naive,21.0,0.7640449386996592,0.6938775508788005,0.8499999997875,0,0.0,0.0,0.0,150.0,0.0004818439483642578
p20_K2,18,local,20.0,0.7526307710874667,0.7438878948688205,0.762499999809375,0,0.0,0.0,0.39962893885064976,150.0,2.6710550785064697
p20_K2,19,centralized,16.0,0.7714285662244899,0.7297297295325055,0.8181818179338842,14,0.9285714279081632,0.39393939382001836,0.5531914849434133,0.0,12.014659881591797
p20_K2,19,fedpc_consensus,18.0,0.7499999948263889,0.6923076921301775,0.8181818179338842,16,0.5624999996484374,0.2727272726446281,0.3673469342274052,138.75,0.0015289783477783203
p20_K2,19,fedpc_oracle,16.0,0.7714285662244899,0.7297297295325055,0.8181818179338842,18,0.4999999997222222,0.2727272726446281,0.35294117176470585,138.75,0.0019288063049316406
p20_K2,19,naive,18.0,0.7499999948263889,0.6923076921301775,0.8181818179338842,0,0.0,0.0,0.0,138.75,0.0006871223449707031
p20_K2,19,local,16.5,0.7625258747106487,0.7259759757770552,0.8030303027869605,0,0.0,0.0,0.46640315794565024,138.75,2.2977213859558105
p20_K5,0,centralized,18.0,0.7692307641157133,0.6818181816632232,0.882352940916955,12,0.666666666111111,0.23529411757785468,0.34782608294896034,0.0,13.360960245132446
p20_K5,0,fedpc_consensus,17.0,0.7384615332449705,0.7741935481373569,0.705882352733564,15,0.46666666635555554,0.20588235288062284,0.28571428134943777,312.5,0.0030660629272460938
p20_K5,0,fedpc_oracle,17.0,0.7384615332449705,0.7741935481373569,0.705882352733564,15,0.46666666635555554,0.20588235288062284,0.28571428134943777,312.5,0.003110647201538086
p20_K5,0,naive,17.0,0.7384615332449705,0.7741935481373569,0.705882352733564,0,0.0,0.0,0.0,312.5,0.0004620552062988281
p20_K5,0,local,17.4,0.7322511260101533,0.7685641996247417,0.6999999997941176,0,0.0,0.0,0.4673500164811921,312.5,3.6465442180633545
p20_K5,1,centralized,43.0,0.4941176419764706,0.4565217390311909,0.5384615383234714,8,0.6249999992187499,0.1282051281722551,0.21276595453146224,0.0,36.83713436126709
p20_K5,1,fedpc_consensus,32.0,0.5428571377673471,0.6129032256087409,0.48717948705456937,15,0.46666666635555554,0.17948717944115714,0.25925925515089165,333.75,0.0015735626220703125
p20_K5,1,fedpc_oracle,32.0,0.5428571377673471,0.6129032256087409,0.48717948705456937,15,0.46666666635555554,0.17948717944115714,0.25925925515089165,333.75,0.0016579627990722656
p20_K5,1,naive,32.0,0.5428571377673471,0.6129032256087409,0.48717948705456937,0,0.0,0.0,0.0,333.75,0.0003330707550048828
p20_K5,1,local,34.2,0.5344006055971852,0.572979368652233,0.50256410243524,0,0.0,0.0,0.19744112713621303,333.75,5.853643894195557
