,actual_quality,actual_quality,consensus_weight,consensus_weight
,mean,std,mean,std
client_role,,,,
corrupted,0.2788315075631452,0.051083978053420055,0.01786686100216762,0.008041942534428134
minority_highquality,0.6206825222710368,0.09710370544247779,0.23002212433458843,0.02077557773517846
normal_large,0.6722277924479692,0.11652578151922724,0.24228185128171745,0.022986204943046488
normal_medium,0.6647772777536797,0.11357884426108233,0.26482525931645007,0.017559036825342655
normal_small,0.6450866206414846,0.10800869593719022,0.2450039040650765,0.021399019616560905
