scenario_id,replicate_id,method,evaluation_unit,evaluation_target,p,N,K,tau,edge_prob,ell,noise_regime,mechanism_shift,deletion_probability,alpha,sep_tau_factor,master_seed,replicate_seed,client_seeds,SHD,F1,Precision,Recall,n_oriented,Dir_Prec,Dir_Rec,Dir_F1,communication_bytes,runtime_sum,runtime_parallel_est,server_runtime,n_clients_timed,client_weights,note,F1_target_base_dag,F1_target_union,F1_target_intersection,F1_target_prevalence50,n_sepset_pairs_retained
mechshift_delprob0.0_e5f031e028,2,centralized,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,900887695,"[149232262, 536042979, 3367826029, 3829445878, 3015415612]",12.0,0.8235294065224914,0.8235294115224914,0.8235294115224914,27,0.8148148145130315,0.6470588233391004,0.7213114702391831,0.0,13.619579076766968,13.619579076766968,0.0,1,,,,,,,
mechshift_delprob0.0_e5f031e028,2,local,mean_local_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,900887695,"[149232262, 536042979, 3367826029, 3829445878, 3015415612]",11.0,0.8256437366261948,0.8921720427049108,0.7705882350674741,0,0.0,0.0,0.6255831837769024,371.875,10.1064190864563,2.281442165374756,0.0062935352325439,5,,,,,,,
mechshift_delprob0.0_e5f031e028,2,naive,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,900887695,"[149232262, 536042979, 3367826029, 3829445878, 3015415612]",10.0,0.8437499947558594,0.8999999997,0.7941176468252595,0,0.0,0.0,0.0,371.875,10.100480556488035,2.275503635406494,0.0003550052642822,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",0.8437499947558594,0.8437499947558594,0.813559316759552,0.8437499947558594,
mechshift_delprob0.0_e5f031e028,2,fedpc_consensus,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,900887695,"[149232262, 536042979, 3367826029, 3829445878, 3015415612]",10.0,0.8437499947558594,0.8999999997,0.7941176468252595,23,0.7826086953119092,0.529411764550173,0.6315789423330257,371.875,10.103402376174929,2.278425455093384,0.0032768249511718,5,"[0.19297312254035762, 0.1934220795266822, 0.21132797338291226, 0.19803766680246104, 0.20423915774758702]",,0.8437499947558594,0.8437499947558594,0.813559316759552,0.8437499947558594,330.0
mechshift_delprob0.0_e5f031e028,2,fedpc_oracle,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,900887695,"[149232262, 536042979, 3367826029, 3829445878, 3015415612]",10.0,0.8437499947558594,0.8999999997,0.7941176468252595,23,0.7826086953119092,0.529411764550173,0.6315789423330257,371.875,10.104127645492554,2.2791507244110107,0.0040020942687988,5,"[0.1781376930838507, 0.20862759696716443, 0.20225766556445526, 0.19345988406826622, 0.2175171603162635]","ablation only -- requires ground truth, not deployable",0.8437499947558594,0.8437499947558594,0.813559316759552,0.8437499947558594,330.0
mechshift_delprob0.0_e5f031e028,3,centralized,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,1873391540,"[4183070156, 722143945, 4066068790, 14179749, 4035893129]",31.0,0.5974025923494687,0.696969696758494,0.5227272726084711,29,0.4137931033055885,0.2727272726652892,0.3287671184087071,0.0,60.91464924812317,60.91464924812317,0.0,1,,,,,,,
mechshift_delprob0.0_e5f031e028,3,local,mean_local_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,1873391540,"[4183070156, 722143945, 4066068790, 14179749, 4035893129]",29.4,0.5712136367393159,0.7997618320417753,0.4454545453533057,0,0.0,0.0,0.3196592641565069,563.75,21.33119225502014,4.996669769287109,0.0052073001861572,5,,,,,,,
mechshift_delprob0.0_e5f031e028,3,naive,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,1873391540,"[4183070156, 722143945, 4066068790, 14179749, 4035893129]",28.0,0.5624999955273438,0.89999999955,0.4090909089979339,0,0.0,0.0,0.0,563.75,21.32632660865784,4.991804122924805,0.0003416538238525,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",0.5624999955273438,0.5624999955273438,0.5333333287111112,0.5624999955273438,
mechshift_delprob0.0_e5f031e028,3,fedpc_consensus,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,1873391540,"[4183070156, 722143945, 4066068790, 14179749, 4035893129]",28.0,0.5624999955273438,0.89999999955,0.4090909089979339,17,0.7647058819031142,0.2954545453873967,0.4262295040365494,563.75,21.32938981056213,4.994867324829102,0.0034048557281494,5,"[0.19550778839259866, 0.176669781539543, 0.2151944796413504, 0.1705633558158687, 0.24206459461063914]",,0.5624999955273438,0.5624999955273438,0.5333333287111112,0.5624999955273438,346.0
mechshift_delprob0.0_e5f031e028,3,fedpc_oracle,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,1873391540,"[4183070156, 722143945, 4066068790, 14179749, 4035893129]",28.0,0.5624999955273438,0.89999999955,0.4090909089979339,17,0.7647058819031142,0.2954545453873967,0.4262295040365494,563.75,21.329488039016724,4.994965553283691,0.0035030841827392,5,"[0.19995363205119482, 0.20837181883024852, 0.17679125979990598, 0.20299470847276418, 0.21188858084588652]","ablation only -- requires ground truth, not deployable",0.5624999955273438,0.5624999955273438,0.5333333287111112,0.5624999955273438,346.0
mechshift_delprob0.0_e5f031e028,4,centralized,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,3245911811,"[3424352172, 1023375206, 358744952, 4046573427, 2012365566]",32.0,0.5555555505902778,0.6896551721759809,0.4651162789616008,22,0.4999999997727272,0.2558139534288804,0.3384615338792899,0.0,114.3786129951477,114.3786129951477,0.0,1,,,,,,,
mechshift_delprob0.0_e5f031e028,4,local,mean_local_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,3245911811,"[3424352172, 1023375206, 358744952, 4046573427, 2012365566]",31.6,0.5261590103775394,0.738665641615073,0.4093023254862087,0,0.0,0.0,0.2169759878495107,713.75,32.12710618972778,8.258960247039795,0.0039513111114501,5,,,,,,,
mechshift_delprob0.0_e5f031e028,4,naive,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,3245911811,"[3424352172, 1023375206, 358744952, 4046573427, 2012365566]",29.0,0.5396825351776267,0.8499999995749999,0.3953488371173607,0,0.0,0.0,0.0,713.75,32.1234872341156,8.255341291427612,0.0003323554992675,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",0.5396825351776267,0.5396825351776267,0.5517241332223545,0.5396825351776267,
mechshift_delprob0.0_e5f031e028,4,fedpc_consensus,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,3245911811,"[3424352172, 1023375206, 358744952, 4046573427, 2012365566]",29.0,0.5396825351776267,0.8499999995749999,0.3953488371173607,7,0.4285714279591837,0.0697674418442401,0.119999997544,713.75,32.125871658325195,8.257725715637207,0.0027167797088623,5,"[0.13931161778348344, 0.22671453642966438, 0.16973745940381416, 0.21584313219881138, 0.24839325418422667]",,0.5396825351776267,0.5396825351776267,0.5517241332223545,0.5396825351776267,348.0
mechshift_delprob0.0_e5f031e028,4,fedpc_oracle,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,3245911811,"[3424352172, 1023375206, 358744952, 4046573427, 2012365566]",29.0,0.5396825351776267,0.8499999995749999,0.3953488371173607,7,0.4285714279591837,0.0697674418442401,0.119999997544,713.75,32.125946044921875,8.257800102233887,0.0027911663055419,5,"[0.1319960954329509, 0.16721830681084032, 0.27952503673735224, 0.20962489102092452, 0.2116356699979321]","ablation only -- requires ground truth, not deployable",0.5396825351776267,0.5396825351776267,0.5517241332223545,0.5396825351776267,350.0
