scenario_id,replicate_id,method,evaluation_unit,evaluation_target,p,N,K,tau,edge_prob,ell,noise_regime,mechanism_shift,deletion_probability,alpha,sep_tau_factor,master_seed,replicate_seed,client_seeds,SHD,F1,Precision,Recall,n_oriented,Dir_Prec,Dir_Rec,Dir_F1,communication_bytes,runtime_sum,runtime_parallel_est,server_runtime,n_clients_timed,client_weights,note,n_sepset_pairs_retained
default_2b13c41e0b,2,local,mean_local_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1255418218,"[3842149286, 1772790231, 135692816, 3280705364, 2521811311]",16.4,0.736687175148969,0.8714223397808099,0.6388888887114197,0,0.0,0.0,0.5170820586749915,508.75,23.60777974128723,4.959717988967896,0.0093419551849365,5,,,
default_2b13c41e0b,2,naive,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1255418218,"[3842149286, 1772790231, 135692816, 3280705364, 2521811311]",15.0,0.754098355571083,0.919999999632,0.6388888887114197,0,0.0,0.0,0.0,508.75,23.599001169204712,4.950939416885376,0.0005633831024169,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",
default_2b13c41e0b,2,fedpc_consensus,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1255418218,"[3842149286, 1772790231, 135692816, 3280705364, 2521811311]",15.0,0.754098355571083,0.919999999632,0.6388888887114197,20,0.749999999625,0.4166666665509259,0.5357142809311225,508.75,23.605156421661377,4.957094669342041,0.006718635559082,5,"[0.17657355412887593, 0.2113156861558894, 0.22416569072363657, 0.18249171129549835, 0.20545335769609982]",,332.0
default_2b13c41e0b,2,fedpc_oracle,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1255418218,"[3842149286, 1772790231, 135692816, 3280705364, 2521811311]",15.0,0.754098355571083,0.919999999632,0.6388888887114197,20,0.749999999625,0.4166666665509259,0.5357142809311225,508.75,23.603614807128903,4.95555305480957,0.0051770210266113,5,"[0.17437957775777152, 0.18525873109255325, 0.21352960040317942, 0.21765568089031714, 0.2091764098561787]","ablation only -- requires ground truth, not deployable",332.0
default_2b13c41e0b,3,centralized,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1156672447,"[1027070033, 2905422372, 3105829863, 676763517, 1665788939]",23.0,0.6760563331243801,0.8888888885596707,0.5454545453305785,22,0.7272727269421487,0.363636363553719,0.4848484802571167,0.0,102.30988478660583,102.30988478660583,0.0,1,,,
default_2b13c41e0b,3,local,mean_local_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1156672447,"[1027070033, 2905422372, 3105829863, 676763517, 1665788939]",30.4,0.5307714462518274,0.8277284115396848,0.3909090908202479,0,0.0,0.0,0.3788385622114784,656.25,27.07890820503235,5.816222429275513,0.0065040588378906,5,,,
default_2b13c41e0b,3,naive,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1156672447,"[1027070033, 2905422372, 3105829863, 676763517, 1665788939]",30.0,0.5312499955371094,0.8499999995749999,0.3863636362758264,0,0.0,0.0,0.0,656.25,27.073002099990845,5.810316324234009,0.0005979537963867,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",
default_2b13c41e0b,3,fedpc_consensus,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1156672447,"[1027070033, 2905422372, 3105829863, 676763517, 1665788939]",30.0,0.5312499955371094,0.8499999995749999,0.3863636362758264,17,0.7647058819031142,0.2954545453873967,0.4262295040365494,656.25,27.078269481658936,5.8155837059021,0.0058653354644775,5,"[0.18591186858482014, 0.18903827041476562, 0.20602668871457885, 0.2009173852278887, 0.2181057870579467]",,346.0
default_2b13c41e0b,3,fedpc_oracle,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1156672447,"[1027070033, 2905422372, 3105829863, 676763517, 1665788939]",30.0,0.5312499955371094,0.8499999995749999,0.3863636362758264,17,0.7647058819031142,0.2954545453873967,0.4262295040365494,656.25,27.07718062400818,5.814494848251343,0.0047764778137207,5,"[0.18814932714000568, 0.21747582919949202, 0.18291594476885556, 0.1939830696921548, 0.21747582919949202]","ablation only -- requires ground truth, not deployable",346.0
default_2b13c41e0b,4,centralized,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1548226752,"[391175079, 3591503241, 2594181794, 2909973592, 3602301829]",9.0,0.852459011147541,0.928571428239796,0.7878787876400367,22,0.772727272376033,0.5151515149954086,0.6181818131570249,0.0,51.60495090484619,51.60495090484619,0.0,1,,,
