experiment_family,scenario_id,replicate_id,method,sepset_aggregation,weighting,evaluation_unit,evaluation_target,corruption_fraction,corrupted_client_ids,p,N,K,tau,edge_prob,ell,noise_regime,mechanism_shift,deletion_probability,alpha,sep_tau_factor,master_seed,replicate_seed,client_seeds,SHD,F1,Precision,Recall,n_oriented,Dir_Prec,Dir_Rec,Dir_F1,communication_bytes,client_weights,n_sepset_pairs_retained,runtime_sum,runtime_parallel_est,server_runtime,n_clients_timed,note
factorial_ablation,corruption0.0_2b13c41e0b,6,no_agg_equal,off,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3708947643,"[3240831993, 366446730, 3831632534, 4068332873, 2493048470]",10,0.8076923024999999,0.9545454541115702,0.6999999997666666,0,0.0,0.0,0.0,537.5,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,19.381189346313477,4.708371639251709,0.0005283355712890625,5,"Dir_F1=0 BY CONSTRUCTION -- no Sepsets aggregated/passed to orientation; definitional, not empirical evidence about weighting."
factorial_ablation,corruption0.0_2b13c41e0b,6,agg_equal,on,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3708947643,"[3240831993, 366446730, 3831632534, 4068332873, 2493048470]",10,0.8076923024999999,0.9545454541115702,0.6999999997666666,19,0.7368421048753462,0.4666666665111111,0.5714285664473137,537.5,"[0.2, 0.2, 0.2, 0.2, 0.2]",340,19.3844473361969,4.711629629135132,0.003786325454711914,5,
factorial_ablation,corruption0.0_2b13c41e0b,6,agg_consensus,on,consensus,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3708947643,"[3240831993, 366446730, 3831632534, 4068332873, 2493048470]",10,0.8076923024999999,0.9545454541115702,0.6999999997666666,19,0.7368421048753462,0.4666666665111111,0.5714285664473137,537.5,"[0.19617016495679634, 0.21205574539826624, 0.1993763535552723, 0.19672758950130623, 0.19567014658835888]",340,19.383713960647583,4.710896253585815,0.003052949905395508,5,
factorial_ablation,corruption0.0_2b13c41e0b,6,agg_oracle,on,oracle,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3708947643,"[3240831993, 366446730, 3831632534, 4068332873, 2493048470]",10,0.8076923024999999,0.9545454541115702,0.6999999997666666,19,0.7368421048753462,0.4666666665111111,0.5714285664473137,537.5,"[0.20708889800581062, 0.20285681662917115, 0.19512965232299279, 0.1878357350362147, 0.20708889800581062]",340,19.384802103042603,4.711984395980835,0.004141092300415039,5,"ablation only -- requires ground truth, not deployable"
factorial_ablation,corruption0.0_2b13c41e0b,7,no_agg_equal,off,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3600919268,"[2996586888, 3887497408, 347154014, 268148068, 3855022695]",14,0.7812499947998046,0.8620689652199762,0.7142857140816327,0,0.0,0.0,0.0,494.375,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,19.66783308982849,4.19515585899353,0.0005192756652832031,5,"Dir_F1=0 BY CONSTRUCTION -- no Sepsets aggregated/passed to orientation; definitional, not empirical evidence about weighting."
factorial_ablation,corruption0.0_2b13c41e0b,7,agg_equal,on,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3600919268,"[2996586888, 3887497408, 347154014, 268148068, 3855022695]",14,0.7812499947998046,0.8620689652199762,0.7142857140816327,23,0.7391304344612476,0.4857142855755102,0.5862068915636148,494.375,"[0.2, 0.2, 0.2, 0.2, 0.2]",328,19.671040534973145,4.198363304138184,0.0037267208099365234,5,
factorial_ablation,corruption0.0_2b13c41e0b,7,agg_consensus,on,consensus,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3600919268,"[2996586888, 3887497408, 347154014, 268148068, 3855022695]",14,0.7812499947998046,0.8620689652199762,0.7142857140816327,23,0.7391304344612476,0.4857142855755102,0.5862068915636148,494.375,"[0.206710415980659, 0.2075794893081577, 0.19044462543452337, 0.2107727466342647, 0.18449272264239522]",328,19.67036461830139,4.197687387466431,0.0030508041381835938,5,
factorial_ablation,corruption0.0_2b13c41e0b,7,agg_oracle,on,oracle,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3600919268,"[2996586888, 3887497408, 347154014, 268148068, 3855022695]",14,0.7812499947998046,0.8620689652199762,0.7142857140816327,23,0.7391304344612476,0.4857142855755102,0.5862068915636148,494.375,"[0.21434175786281154, 0.20115471602399346, 0.21092600756675284, 0.20759126153347554, 0.16598625701296651]",328,19.671061992645264,4.198384761810303,0.003748178482055664,5,"ablation only -- requires ground truth, not deployable"
factorial_ablation,corruption0.0_2b13c41e0b,8,no_agg_equal,off,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,844236028,"[3579729438, 2307182325, 3161130928, 1508079968, 457392975]",15,0.7999999948586667,0.909090908815427,0.7142857141156462,0,0.0,0.0,0.0,488.75,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,20.02079963684082,4.498006820678711,0.0005528926849365234,5,"Dir_F1=0 BY CONSTRUCTION -- no Sepsets aggregated/passed to orientation; definitional, not empirical evidence about weighting."
factorial_ablation,corruption0.0_2b13c41e0b,8,agg_equal,on,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,844236028,"[3579729438, 2307182325, 3161130928, 1508079968, 457392975]",15,0.7999999948586667,0.909090908815427,0.7142857141156462,26,0.6538461535946746,0.40476190466553286,0.4999999951297579,488.75,"[0.2, 0.2, 0.2, 0.2, 0.2]",322,20.02541470527649,4.50262188911438,0.005167961120605469,5,
factorial_ablation,corruption0.0_2b13c41e0b,8,agg_consensus,on,consensus,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,844236028,"[3579729438, 2307182325, 3161130928, 1508079968, 457392975]",15,0.7999999948586667,0.909090908815427,0.7142857141156462,26,0.6538461535946746,0.40476190466553286,0.4999999951297579,488.75,"[0.2001545151096348, 0.19979768580925578, 0.2001545151096348, 0.2063236853420556, 0.19356959862941897]",322,20.024105072021484,4.501312255859375,0.003858327865600586,5,
factorial_ablation,corruption0.0_2b13c41e0b,8,agg_oracle,on,oracle,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,844236028,"[3579729438, 2307182325, 3161130928, 1508079968, 457392975]",15,0.7999999948586667,0.909090908815427,0.7142857141156462,26,0.6538461535946746,0.40476190466553286,0.4999999951297579,488.75,"[0.21189666572555096, 0.19549815286237227, 0.19753506047069228, 0.19753506047069228, 0.19753506047069228]",322,20.024132013320923,4.5013391971588135,0.0038852691650390625,5,"ablation only -- requires ground truth, not deployable"
factorial_ablation,corruption0.0_2b13c41e0b,9,no_agg_equal,off,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,218437262,"[4204381625, 4275031368, 384860853, 912634960, 984853752]",21,0.6769230720568048,0.9166666662847222,0.536585365722784,0,0.0,0.0,0.0,516.25,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,23.315476179122925,5.080414295196533,0.0006000995635986328,5,"Dir_F1=0 BY CONSTRUCTION -- no Sepsets aggregated/passed to orientation; definitional, not empirical evidence about weighting."
factorial_ablation,corruption0.0_2b13c41e0b,9,agg_equal,on,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,218437262,"[4204381625, 4275031368, 384860853, 912634960, 984853752]",21,0.6769230720568048,0.9166666662847222,0.536585365722784,19,0.5263157891966759,0.24390243896490185,0.3333333288944445,516.25,"[0.2, 0.2, 0.2, 0.2, 0.2]",332,23.31926965713501,5.084207773208618,0.004393577575683594,5,
factorial_ablation,corruption0.0_2b13c41e0b,9,agg_consensus,on,consensus,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,218437262,"[4204381625, 4275031368, 384860853, 912634960, 984853752]",21,0.6769230720568048,0.9166666662847222,0.536585365722784,19,0.5263157891966759,0.24390243896490185,0.3333333288944445,516.25,"[0.17859002461532628, 0.2031790945374858, 0.20127792598365452, 0.21369366472529053, 0.20325929013824293]",332,23.31836438179016,5.0833024978637695,0.003488302230834961,5,
factorial_ablation,corruption0.0_2b13c41e0b,9,agg_oracle,on,oracle,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,218437262,"[4204381625, 4275031368, 384860853, 912634960, 984853752]",21,0.6769230720568048,0.9166666662847222,0.536585365722784,19,0.5263157891966759,0.24390243896490185,0.3333333288944445,516.25,"[0.1668675570344809, 0.2078919317859084, 0.1847340569826849, 0.214143972572515, 0.22636248162441083]",332,23.318435192108154,5.083373308181763,0.003559112548828125,5,"ablation only -- requires ground truth, not deployable"
factorial_ablation,corruption0.0_2b13c41e0b,10,no_agg_equal,off,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,2681182528,"[1876424031, 3981611808, 3678638886, 913608993, 133975795]",23,0.6461538411550296,0.8076923073816568,0.5384615383234714,0,0.0,0.0,0.0,656.875,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,26.345796823501587,5.574900388717651,0.0004887580871582031,5,"Dir_F1=0 BY CONSTRUCTION -- no Sepsets aggregated/passed to orientation; definitional, not empirical evidence about weighting."
factorial_ablation,corruption0.0_2b13c41e0b,10,agg_equal,on,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,2681182528,"[1876424031, 3981611808, 3678638886, 913608993, 133975795]",23,0.6461538411550296,0.8076923073816568,0.5384615383234714,18,0.5555555552469136,0.2564102563445102,0.35087718853801175,656.875,"[0.2, 0.2, 0.2, 0.2, 0.2]",330,26.34983539581299,5.578938961029053,0.00452733039855957,5,
