experiment_family,scenario_id,replicate_id,method,sepset_aggregation,weighting,evaluation_unit,evaluation_target,corruption_fraction,corrupted_client_ids,p,N,K,tau,edge_prob,ell,noise_regime,mechanism_shift,deletion_probability,alpha,sep_tau_factor,master_seed,replicate_seed,client_seeds,SHD,F1,Precision,Recall,n_oriented,Dir_Prec,Dir_Rec,Dir_F1,communication_bytes,client_weights,n_sepset_pairs_retained,runtime_sum,runtime_parallel_est,server_runtime,n_clients_timed,note
factorial_ablation,factorial_default_2b13c41e0b,12,no_agg_equal,off,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,2639652279,"[3524643482, 3671284802, 2652934256, 2863617527, 3941939487]",17,0.746268651628425,0.8928571425382653,0.6410256408612754,0,0.0,0.0,0.0,439.375,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,14.93494200706482,3.611447811126709,0.0005481243133544922,5,"Dir_F1=0 BY CONSTRUCTION -- no Sepsets aggregated/passed to orientation; definitional, not empirical evidence about weighting."
factorial_ablation,factorial_default_2b13c41e0b,12,agg_equal,on,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,2639652279,"[3524643482, 3671284802, 2652934256, 2863617527, 3941939487]",17,0.746268651628425,0.8928571425382653,0.6410256408612754,23,0.7826086953119092,0.46153846142011834,0.5806451564360042,439.375,"[0.2, 0.2, 0.2, 0.2, 0.2]",328,14.937658786773682,3.6141645908355713,0.003264904022216797,5,
factorial_ablation,factorial_default_2b13c41e0b,12,agg_consensus,on,consensus,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,2639652279,"[3524643482, 3671284802, 2652934256, 2863617527, 3941939487]",17,0.746268651628425,0.8928571425382653,0.6410256408612754,23,0.7826086953119092,0.46153846142011834,0.5806451564360042,439.375,"[0.19842263646995711, 0.21646900220554105, 0.21134131982838456, 0.20834755109252232, 0.1654194904035949]",328,14.938315629959106,3.614821434020996,0.0039217472076416016,5,
factorial_ablation,factorial_default_2b13c41e0b,12,agg_oracle,on,oracle,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,2639652279,"[3524643482, 3671284802, 2652934256, 2863617527, 3941939487]",17,0.746268651628425,0.8928571425382653,0.6410256408612754,23,0.7826086953119092,0.46153846142011834,0.5806451564360042,439.375,"[0.20462750842836566, 0.19487923115415673, 0.18508437546707077, 0.21078137652204126, 0.20462750842836566]",328,14.938174724578857,3.614680528640747,0.003780841827392578,5,"ablation only -- requires ground truth, not deployable"
factorial_ablation,factorial_default_2b13c41e0b,13,no_agg_equal,off,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,2441299911,"[1294242650, 856743429, 3465073252, 1425768384, 1922565866]",22,0.6333333282111112,0.7307692304881657,0.5588235292474049,0,0.0,0.0,0.0,497.5,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,17.444738626480103,3.7800047397613525,0.0006666183471679688,5,"Dir_F1=0 BY CONSTRUCTION -- no Sepsets aggregated/passed to orientation; definitional, not empirical evidence about weighting."
factorial_ablation,factorial_default_2b13c41e0b,13,agg_equal,on,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,2441299911,"[1294242650, 856743429, 3465073252, 1425768384, 1922565866]",22,0.6333333282111112,0.7307692304881657,0.5588235292474049,24,0.49999999979166665,0.352941176366782,0.41379309845422124,497.5,"[0.2, 0.2, 0.2, 0.2, 0.2]",330,17.448709726333618,3.783975839614868,0.004637718200683594,5,
factorial_ablation,factorial_default_2b13c41e0b,13,agg_consensus,on,consensus,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,2441299911,"[1294242650, 856743429, 3465073252, 1425768384, 1922565866]",22,0.6333333282111112,0.7307692304881657,0.5588235292474049,24,0.49999999979166665,0.352941176366782,0.41379309845422124,497.5,"[0.21127930902903386, 0.1892406004096086, 0.21703843556124588, 0.1866630265560919, 0.19577862844401978]",330,17.449193239212036,3.784459352493286,0.0051212310791015625,5,
factorial_ablation,factorial_default_2b13c41e0b,13,agg_oracle,on,oracle,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,2441299911,"[1294242650, 856743429, 3465073252, 1425768384, 1922565866]",22,0.6333333282111112,0.7307692304881657,0.5588235292474049,24,0.49999999979166665,0.352941176366782,0.41379309845422124,497.5,"[0.19002013531997397, 0.21087773727697004, 0.20312120769549882, 0.18543229314746673, 0.21054862656009055]",330,17.448773622512817,3.7840397357940674,0.0047016143798828125,5,"ablation only -- requires ground truth, not deployable"
factorial_ablation,factorial_default_2b13c41e0b,14,no_agg_equal,off,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3994481062,"[2665456755, 129879859, 3508228812, 330472693, 192406990]",22,0.6071428523341836,0.8499999995749999,0.47222222209104936,0,0.0,0.0,0.0,598.75,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,23.90079975128174,5.065775632858276,0.0005660057067871094,5,"Dir_F1=0 BY CONSTRUCTION -- no Sepsets aggregated/passed to orientation; definitional, not empirical evidence about weighting."
factorial_ablation,factorial_default_2b13c41e0b,14,agg_equal,on,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3994481062,"[2665456755, 129879859, 3508228812, 330472693, 192406990]",22,0.6071428523341836,0.8499999995749999,0.47222222209104936,20,0.549999999725,0.30555555547067903,0.392857138125,598.75,"[0.2, 0.2, 0.2, 0.2, 0.2]",348,23.90391230583191,5.068888187408447,0.003678560256958008,5,
