scenario_id,replicate_id,method,evaluation_unit,evaluation_target,p,N,K,tau,edge_prob,ell,noise_regime,mechanism_shift,deletion_probability,alpha,sep_tau_factor,master_seed,replicate_seed,client_seeds,SHD,F1,Precision,Recall,n_oriented,Dir_Prec,Dir_Rec,Dir_F1,communication_bytes,runtime_sum,runtime_parallel_est,server_runtime,n_clients_timed,client_weights,note,n_sepset_pairs_retained
scale_p50_7dd1d9eadd,0,local,mean_local_graph,true_dag,50,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1213452750,"[2799248203, 4056713104, 781307174, 1590571337, 900110911]",213.6,0.25522021293889974,0.7524976509948649,0.1537815125985806,0,0.0,0.0,0.13013737931919628,5493.625,323.8103415966034,65.80506229400635,0.015885353088378906,5,,,
scale_p50_7dd1d9eadd,0,naive,global_graph,true_dag,50,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1213452750,"[2799248203, 4056713104, 781307174, 1590571337, 900110911]",214.0,0.24647887050733983,0.7608695650519849,0.14705882352323282,0,0.0,0.0,0.0,5493.625,323.7954125404358,65.79013323783875,0.0009562969207763672,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",
scale_p50_7dd1d9eadd,0,fedpc_consensus,global_graph,true_dag,50,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1213452750,"[2799248203, 4056713104, 781307174, 1590571337, 900110911]",214.0,0.24647887050733983,0.7608695650519849,0.14705882352323282,29,0.5517241377407848,0.06722689075347786,0.11985018532059645,5493.625,323.8212196826935,65.81594038009644,0.026763439178466797,5,"[0.2080438358064135, 0.20295565708984134, 0.1865135936478438, 0.19553682748792822, 0.2069500859679733]",,2368.0
scale_p50_7dd1d9eadd,0,fedpc_oracle,global_graph,true_dag,50,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1213452750,"[2799248203, 4056713104, 781307174, 1590571337, 900110911]",214.0,0.24647887050733983,0.7608695650519849,0.14705882352323282,29,0.5517241377407848,0.06722689075347786,0.11985018532059645,5493.625,323.8181645870209,65.81288528442383,0.023708343505859375,5,"[0.16833023490415197, 0.20932970928178923, 0.2313845182872411, 0.20496120919932223, 0.18599432832749555]","ablation only -- requires ground truth, not deployable",2368.0
scale_p50_7dd1d9eadd,1,centralized,global_graph,true_dag,50,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1180318190,"[1560936023, 3540364898, 885815904, 4094897670, 3803031287]",219.0,0.2525597242982446,0.8043478259120983,0.14979757084413775,32,0.49999999984375,0.0647773279326001,0.11469533846276385,0.0,1609.1928944587708,1609.1928944587708,0.0,1,,,
scale_p50_7dd1d9eadd,1,local,mean_local_graph,true_dag,50,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1180318190,"[1560936023, 3540364898, 885815904, 4094897670, 3803031287]",223.2,0.23037672060913925,0.777919867812295,0.13522267205930272,0,0.0,0.0,0.09945441639532485,5835.625,384.6170916557312,80.45740795135498,0.01028585433959961,5,,,
scale_p50_7dd1d9eadd,1,naive,global_graph,true_dag,50,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1180318190,"[1560936023, 3540364898, 885815904, 4094897670, 3803031287]",222.0,0.2291666642088638,0.8048780485841761,0.1336032388609877,0,0.0,0.0,0.0,5835.625,384.6076805591583,80.4479968547821,0.0008747577667236328,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",
scale_p50_7dd1d9eadd,1,fedpc_consensus,global_graph,true_dag,50,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1180318190,"[1560936023, 3540364898, 885815904, 4094897670, 3803031287]",222.0,0.2291666642088638,0.8048780485841761,0.1336032388609877,21,0.5238095235600907,0.044534412953662575,0.08208955078831591,5835.625,384.63327527046204,80.47359156608582,0.02646946907043457,5,"[0.20637407553153328, 0.21131759870324635, 0.19886076110911674, 0.21282576388472849, 0.170621800771375]",,2374.0
scale_p50_7dd1d9eadd,1,fedpc_oracle,global_graph,true_dag,50,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1180318190,"[1560936023, 3540364898, 885815904, 4094897670, 3803031287]",222.0,0.2291666642088638,0.8048780485841761,0.1336032388609877,21,0.5238095235600907,0.044534412953662575,0.08208955078831591,5835.625,384.63195729255676,80.47227358818054,0.025151491165161133,5,"[0.22227419066782736, 0.18199183404268374, 0.2068710706234026, 0.2068710706234026, 0.18199183404268374]","ablation only -- requires ground truth, not deployable",2374.0
scale_p50_7dd1d9eadd,2,centralized,global_graph,true_dag,50,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,349123504,"[1680780112, 2700826140, 844468185, 444948816, 3974153602]",249.0,0.18892507856422883,0.5471698112175151,0.11417322834196168,40,0.3999999999,0.06299212598177197,0.1088435350566894,0.0,1519.1016826629639,1519.1016826629639,0.0,1,,,
scale_p50_7dd1d9eadd,2,local,mean_local_graph,true_dag,50,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,349123504,"[1680780112, 2700826140, 844468185, 444948816, 3974153602]",245.4,0.1879437099157292,0.5894594950539609,0.11181102361764524,0,0.0,0.0,0.10940261260888258,5717.125,340.65395951271057,69.91445302963257,0.01399087905883789,5,,,
scale_p50_7dd1d9eadd,2,naive,global_graph,true_dag,50,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,349123504,"[1680780112, 2700826140, 844468185, 444948816, 3974153602]",247.0,0.17940199070827037,0.5744680849841557,0.10629921259424019,0,0.0,0.0,0.0,5717.125,340.6406846046448,69.90117812156677,0.0007159709930419922,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",
scale_p50_7dd1d9eadd,2,fedpc_consensus,global_graph,true_dag,50,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,349123504,"[1680780112, 2700826140, 844468185, 444948816, 3974153602]",247.0,0.17940199070827037,0.5744680849841557,0.10629921259424019,33,0.4242424241138659,0.055118110234050464,0.09756097356772576,5717.125,340.66490054130554,69.92539405822754,0.024931907653808594,5,"[0.20060049647836287, 0.222299014484726, 0.17653852543975762, 0.1976172519838246, 0.20294471161332897]",,2374.0
scale_p50_7dd1d9eadd,2,fedpc_oracle,global_graph,true_dag,50,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,349123504,"[1680780112, 2700826140, 844468185, 444948816, 3974153602]",247.0,0.17940199070827037,0.5744680849841557,0.10629921259424019,33,0.4242424241138659,0.055118110234050464,0.09756097356772576,5717.125,340.6668665409088,69.92736005783081,0.026897907257080078,5,"[0.1970673288459321, 0.19576008639077375, 0.22031112031411795, 0.207229612687109, 0.1796318517620671]","ablation only -- requires ground truth, not deployable",2374.0
